"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 25 2020","2459208.9999537035","630590401","1398.24","1.01e-6","5.10e-8","-2.14","-","58.91","1e-8","0","bin647.log"
"Jan 01 2021","2459215.9999537035","631195201","2914.78","1.45e-6","5.00e-8","-2.14","-","56.23","1e-8","0","bin648.log"
"Jan 08 2021","2459222.9999537035","631800001","5408.01","2.16e-6","6.00e-8","-2.14","-","53.95","1e-8","0","bin649.log"
"Jan 15 2021","2459229.9999537035","632404801","5156.6","3.08e-6","1.00e-7","-2.14","-","52.04","1e-8","0","bin650.log"
"Jan 22 2021","2459236.9999537035","633009601","2873.04","2.14e-6","8.00e-8","-2.14","-","50.44","1e-8","0","bin651.log"
"Jan 29 2021","2459243.9999537035","633614401","4356.01","2.66e-6","9.00e-8","-2.14","-","49.10","1e-8","0","bin652.log"
"Feb 05 2021","2459250.9999537035","634219201","3420.15","2.16e-6","8.00e-8","-2.14","-","48.01","1e-8","0","bin653.log"
"Feb 12 2021","2459257.9999537035","634824001","3908.76","1.74e-6","6.00e-8","-2.14","-","47.21","1e-8","0","bin654.log"
"Feb 19 2021","2459264.9999537035","635428801","1383.78","9.27e-7","4.70e-8","-2.14","-","46.74","1e-8","0","bin655.log"
"Feb 26 2021","2459271.9999537035","636033601","1353.44","1.22e-6","7.00e-8","-2.14","-","46.66","1e-8","0","bin656.log"
"Mar 05 2021","2459278.9999537035","636638401","1033.09","9.59e-7","6.10e-8","-2.14","-","47.06","1e-8","0","bin657.log"
"Mar 12 2021","2459285.9999537035","637243201","2791","2.14e-6","8.00e-8","-2.14","-","48.01","1e-8","0","bin658.log"
"Mar 19 2021","2459292.9999537035","637848001","1638.1","1.33e-6","7.00e-8","-2.14","-","49.57","1e-8","0","bin659.log"
"Mar 26 2021","2459299.9999537035","638452801","1714.7","1.29e-6","7.00e-8","-2.14","-","51.78","1e-8","0","bin660.log"
"Apr 02 2021","2459306.9999537035","639057601","503.42","6.20e-7","5.50e-8","-2.14","-","54.63","1e-8","0","bin661.log"
"Apr 09 2021","2459313.9999537035","639662401","2013.63","1.65e-6","8.00e-8","-2.14","-","58.12","1e-8","0","bin662.log"
"Apr 16 2021","2459320.9999537035","640267201","2603.2","1.84e-6","8.00e-8","-2.14","-","62.20","1e-8","0","bin663.log"
"Apr 23 2021","2459327.9999537035","640872001","6271.97","3.10e-6","9.00e-8","-2.14","-","66.83","1e-8","0","bin664.log"
"Apr 30 2021","2459334.9999537035","641476801","8240.8","3.79e-6","9.00e-8","-2.14","-","71.95","1e-8","0","bin665.log"
"May 07 2021","2459341.9999537035","642081601","2984.24","2.12e-6","8.00e-8","-2.14","-","77.51","1e-8","0","bin666.log"
"May 14 2021","2459348.9999537035","642686401","989.97","9.71e-7","6.00e-8","-2.14","-","83.45","1e-8","0","bin667.log"
"May 21 2021","2459355.9999537035","643291201","1065.91","1.02e-6","5.90e-8","-2.14","-","89.71","1e-8","0","bin668.log"
"May 28 2021","2459362.9999537035","643896001","1459.63","1.25e-6","7.00e-8","-2.14","-","96.23","1e-8","0","bin669.log"
"Jun 04 2021","2459369.9999537035","644500801","815.43","7.04e-7","4.80e-8","-2.14","-","102.94","1e-8","0","bin670.log"
"Jun 11 2021","2459376.9999537035","645105601","583.46","5.04e-7","3.80e-8","-2.14","-","109.79","1e-8","0","bin671.log"
"Jun 18 2021","2459383.9999537035","645710401","1043.75","6.75e-7","3.90e-8","-2.14","-","116.70","1e-8","0","bin672.log"
"Jun 25 2021","2459390.9999537035","646315201","1095.83","1.08e-6","6.00e-8","-2.14","-","123.57","1e-8","0","bin673.log"
"Jul 02 2021","2459397.9999537035","646920001","1733.2","1.55e-6","7.00e-8","-2.14","-","130.33","1e-8","0","bin674.log"
"Jul 09 2021","2459404.9999537035","647524801","4240.22","2.57e-6","8.00e-8","-2.14","-","136.82","1e-8","0","bin675.log"
"Jul 16 2021","2459411.9999537035","648129601","3687.87","2.16e-6","8.00e-8","-2.14","-","142.89","1e-8","0","bin676.log"
"Jul 23 2021","2459418.9999537035","648734401","4516.33","2.17e-6","7.00e-8","-2.14","-","148.25","1e-8","0","bin677.log"
"Jul 30 2021","2459425.9999537035","649339201","12220.66","4.23e-6","8.00e-8","-2.14","-","152.52","1e-8","0","bin678.log"
"Aug 06 2021","2459432.9999537035","649944001","10640.24","4.31e-6","1.00e-7","-2.14","-","155.15","1e-8","0","bin679.log"
"Aug 13 2021","2459439.9999537035","650548801","1530.35","1.40e-6","7.00e-8","-2.14","-","155.67","1e-8","0","bin680.log"
"Aug 20 2021","2459446.9999537035","651153601","1445.04","1.42e-6","8.00e-8","-2.14","-","154.00","1e-8","0","bin681.log"
"Aug 27 2021","2459453.9999537035","651758401","1498.73","1.28e-6","7.00e-8","-2.14","-","150.56","1e-8","0","bin682.log"
"Sep 03 2021","2459460.9999537035","652363201","825.83","8.14e-7","5.70e-8","-2.14","-","145.93","1e-8","0","bin683.log"
"Sep 10 2021","2459467.9999537035","652968001","1051.96","7.56e-7","4.30e-8","-2.14","-","140.57","1e-8","0","bin684.log"
"Sep 17 2021","2459474.9999537035","653572801","1067.99","1.02e-6","6.30e-8","-2.14","-","134.76","1e-8","0","bin685.log"
"Sep 24 2021","2459481.9999537035","654177601","2011.07","1.67e-6","8.00e-8","-2.14","-","128.69","1e-8","0","bin686.log"
"Oct 01 2021","2459488.9999537035","654782401","1811.47","1.78e-6","8.00e-8","-2.14","-","122.48","1e-8","0","bin687.log"
"Oct 08 2021","2459495.9999537035","655387201","247.79","7.89e-7","9.10e-8","-2.14","-","116.21","1e-8","0","bin688.log"
"Oct 15 2021","2459502.9999537035","655992001","557.8","6.70e-7","5.30e-8","-2.14","-","109.93","1e-8","0","bin689.log"
"Oct 22 2021","2459509.9999537035","656596801","637.31","6.27e-7","5.00e-8","-2.14","-","103.71","1e-8","0","bin690.log"
"Oct 29 2021","2459516.9999537035","657201601","832.51","8.90e-7","6.10e-8","-2.14","-","97.59","1e-8","0","bin691.log"
"Nov 05 2021","2459523.9999537035","657806401","485.02","6.80e-7","6.00e-8","-2.14","-","91.63","1e-8","0","bin692.log"
"Nov 12 2021","2459530.9999537035","658411201","390.44","5.48e-7","5.40e-8","-2.14","-","85.90","1e-8","0","bin693.log"
"Nov 19 2021","2459537.9999537035","659016001","357.64","4.22e-7","3.90e-8","-2.14","-","80.44","1e-8","0","bin694.log"
"Nov 26 2021","2459544.9999537035","659620801","897.27","7.11e-7","4.40e-8","-2.14","-","75.34","1e-8","0","bin695.log"
"Dec 03 2021","2459551.9999537035","660225601","523.42","6.68e-7","5.20e-8","-2.14","-","70.65","1e-8","0","bin696.log"
"Dec 10 2021","2459558.9999537035","660830401","822.22","8.11e-7","5.30e-8","-2.14","-","66.42","1e-8","0","bin697.log"
"Dec 17 2021","2459565.9999537035","661435201","268.94","4.20e-7","4.40e-8","-2.14","-","62.68","1e-8","0","bin698.log"
"Dec 24 2021","2459572.9999537035","662040001","223.96","3.53e-7","4.40e-8","-2.14","-","59.44","1e-8","0","bin699.log"
"Dec 31 2021","2459579.9999537035","662644801","221.78","2.86e-7","3.30e-8","-2.14","-","56.67","1e-8","0","bin700.log"
"Jan 07 2022","2459586.9999537035","663249601","807.29","6.55e-7","4.10e-8","-2.14","-","54.33","1e-8","0","bin701.log"
"Jan 14 2022","2459593.9999537035","663854401","1075.71","7.97e-7","4.60e-8","-2.14","-","52.36","1e-8","0","bin702.log"
"Jan 21 2022","2459600.9999537035","664459201","1295.42","1.22e-6","7.00e-8","-2.14","-","50.70","1e-8","0","bin703.log"
"Jan 28 2022","2459607.9999537035","665064001","637.23","7.44e-7","5.60e-8","-2.14","-","49.31","1e-8","0","bin704.log"
"Feb 04 2022","2459614.9999537035","665668801","1012.18","9.13e-7","5.70e-8","-2.14","-","48.19","1e-8","0","bin705.log"
"Feb 11 2022","2459621.9999537035","666273601","1321.58","1.04e-6","5.60e-8","-2.14","-","47.33","1e-8","0","bin706.log"
"Feb 18 2022","2459628.9999537035","666878401","2291.83","1.27e-6","5.00e-8","-2.14","-","46.79","1e-8","0","bin707.log"
"Feb 25 2022","2459635.9999537035","667483201","1513.29","1.06e-6","5.00e-8","-2.14","-","46.64","1e-8","0","bin708.log"
"Mar 04 2022","2459642.9999537035","668088001","1550.37","1.32e-6","7.00e-8","-2.14","-","46.95","1e-8","0","bin709.log"
"Mar 11 2022","2459649.9999537035","668692801","3083.51","2.06e-6","8.00e-8","-2.14","-","47.80","1e-8","0","bin710.log"
"Mar 18 2022","2459656.9999537035","669297601","913.1","9.83e-7","6.10e-8","-2.14","-","49.25","1e-8","0","bin711.log"
"Mar 25 2022","2459663.9999537035","669902401","1590.23","1.35e-6","7.00e-8","-2.14","-","51.34","1e-8","0","bin712.log"
"Apr 01 2022","2459670.9999537035","670507201","1413.02","1.29e-6","7.00e-8","-2.14","-","54.08","1e-8","0","bin713.log"
"Apr 08 2022","2459677.9999537035","671112001","1393.84","1.32e-6","7.00e-8","-2.14","-","57.46","1e-8","0","bin714.log"
"Apr 15 2022","2459684.9999537035","671716801","592.57","7.61e-7","6.20e-8","-2.14","-","61.44","1e-8","0","bin715.log"
"Apr 22 2022","2459691.9999537035","672321601","1025.58","9.61e-7","5.80e-8","-2.14","-","65.97","1e-8","0","bin716.log"
"Apr 29 2022","2459698.9999537035","672926401","762.81","7.00e-7","4.90e-8","-2.14","-","71.01","1e-8","0","bin717.log"
"May 06 2022","2459705.9999537035","673531201","1228.11","9.04e-7","5.00e-8","-2.14","-","76.50","1e-8","0","bin718.log"
"May 13 2022","2459712.9999537035","674136001","442.43","5.92e-7","5.20e-8","-2.14","-","82.37","1e-8","0","bin719.log"
"May 20 2022","2459719.9999537035","674740801","366.15","5.16e-7","5.00e-8","-2.14","-","88.58","1e-8","0","bin720.log"
"May 27 2022","2459726.9999537035","675345601","431.52","6.05e-7","5.30e-8","-2.14","-","95.05","1e-8","0","bin721.log"
"Jun 03 2022","2459733.9999537035","675950401","697.53","8.06e-7","5.60e-8","-2.14","-","101.74","1e-8","0","bin722.log"
"Jun 10 2022","2459740.9999537035","676555201","2778.17","1.61e-6","6.00e-8","-2.14","-","108.57","1e-8","0","bin723.log"
"Jun 17 2022","2459747.9999537035","677160001","900.99","6.45e-7","4.10e-8","-2.14","-","115.47","1e-8","0","bin724.log"
"Jun 24 2022","2459754.9999537035","677764801","964.39","6.32e-7","3.90e-8","-2.14","-","122.36","1e-8","0","bin725.log"
"Jul 01 2022","2459761.9999537035","678369601","95.94","2.49e-7","4.00e-8","-2.14","-","129.14","1e-8","0","bin726.log"
"Jul 08 2022","2459768.9999537035","678974401","213.42","3.62e-7","4.40e-8","-2.14","-","135.70","1e-8","0","bin727.log"
"Jul 15 2022","2459775.9999537035","679579201","586.25","6.68e-7","5.10e-8","-2.14","-","141.86","1e-8","0","bin728.log"
"Jul 22 2022","2459782.9999537035","680184001","232.04","3.68e-7","3.90e-8","-2.14","-","147.37","1e-8","0","bin729.log"
"Jul 29 2022","2459789.9999537035","680788801","321.8","3.79e-7","3.70e-8","-2.14","-","151.87","1e-8","0","bin730.log"
"Aug 05 2022","2459796.9999537035","681393601","450.39","3.91e-7","3.40e-8","-2.14","-","154.83","1e-8","0","bin731.log"
"Aug 12 2022","2459803.9999537035","681998401","182.63","2.68e-7","3.50e-8","-2.14","-","155.74","1e-8","0","bin732.log"
"Aug 19 2022","2459810.9999537035","682603201","78.02","2.03e-7","3.60e-8","-2.14","-","154.44","1e-8","0","bin733.log"
"Aug 26 2022","2459817.9999537035","683208001","218.67","4.05e-7","4.60e-8","-2.14","-","151.28","1e-8","0","bin734.log"
"Sep 02 2022","2459824.9999537035","683812801","165.27","3.20e-7","4.20e-8","-2.14","-","146.82","1e-8","0","bin735.log"
"Sep 09 2022","2459831.9999537035","684417601","445.56","5.68e-7","4.70e-8","-2.14","-","141.56","1e-8","0","bin736.log"
"Sep 16 2022","2459838.9999537035","685022401","2341.77","1.30e-6","5.00e-8","-2.14","-","135.81","1e-8","0","bin737.log"
"Sep 23 2022","2459845.9999537035","685627201","248.37","4.99e-7","5.30e-8","-2.14","-","129.78","1e-8","0","bin738.log"
"Sep 30 2022","2459852.9999537035","686232001","672.38","8.00e-7","5.70e-8","-2.14","-","123.59","1e-8","0","bin739.log"
"Oct 07 2022","2459859.9999537035","686836801","807.98","1.10e-6","7.00e-8","-2.14","-","117.32","1e-8","0","bin740.log"
"Oct 14 2022","2459866.9999537035","687441601","2907.27","3.15e-6","1.30e-7","-2.14","-","111.04","1e-8","0","bin741.log"
"Oct 21 2022","2459873.9999537035","688046401","3294.24","2.27e-6","8.00e-8","-2.14","-","104.81","1e-8","0","bin742.log"
"Oct 28 2022","2459880.9999537035","688651201","2750.32","1.90e-6","8.00e-8","-2.14","-","98.66","1e-8","0","bin743.log"
"Nov 04 2022","2459887.9999537035","689256001","5201.83","3.41e-6","1.00e-7","-2.14","-","92.68","1e-8","0","bin744.log"
"Nov 11 2022","2459894.9999537035","689860801","4004.18","2.98e-6","1.00e-7","-2.14","-","86.89","1e-8","0","bin745.log"
"Nov 18 2022","2459901.9999537035","690465601","2540.55","1.65e-6","7.00e-8","-2.14","-","81.39","1e-8","0","bin746.log"
"Nov 25 2022","2459908.9999537035","691070401","5218.22","2.34e-6","7.00e-8","-2.14","-","76.22","1e-8","0","bin747.log"
"Dec 02 2022","2459915.9999537035","691675201","4175.75","2.01e-6","7.00e-8","-2.14","-","71.45","1e-8","0","bin748.log"
"Dec 09 2022","2459922.9999537035","692280001","1939.6","1.55e-6","8.00e-8","-2.14","-","67.13","1e-8","0","bin749.log"
"Dec 16 2022","2459929.9999537035","692884801","1042.11","9.73e-7","5.90e-8","-2.14","-","63.31","1e-8","0","bin750.log"
"Dec 23 2022","2459936.9999537035","693489601","876.15","9.20e-7","6.20e-8","-2.14","-","59.98","1e-8","0","bin751.log"
"Dec 30 2022","2459943.9999537035","694094401","1793.96","1.29e-6","6.00e-8","-2.14","-","57.13","1e-8","0","bin752.log"
"Jan 06 2023","2459950.9999537035","694699201","1615.29","9.75e-7","4.70e-8","-2.14","-","54.72","1e-8","0","bin753.log"
"Jan 13 2023","2459957.9999537035","695304001","804.42","5.86e-7","3.70e-8","-2.14","-","52.68","1e-8","0","bin754.log"
"Jan 20 2023","2459964.9999537035","695908801","903.33","7.66e-7","4.80e-8","-2.14","-","50.97","1e-8","0","bin755.log"
"Jan 27 2023","2459971.9999537035","696513601","440.93","6.18e-7","5.20e-8","-2.14","-","49.54","1e-8","0","bin756.log"
"Feb 03 2023","2459978.9999537035","697118401","362.35","4.97e-7","4.80e-8","-2.14","-","48.37","1e-8","0","bin757.log"
"Feb 10 2023","2459985.9999537035","697723201","745.2","7.84e-7","5.30e-8","-2.14","-","47.46","1e-8","0","bin758.log"
"Feb 17 2023","2459992.9999537035","698328001","966.09","7.43e-7","4.50e-8","-2.14","-","46.86","1e-8","0","bin759.log"
"Feb 24 2023","2459999.9999537035","698932801","2469.44","1.33e-6","5.00e-8","-2.14","-","46.64","1e-8","0","bin760.log"
"Mar 03 2023","2460006.9999537035","699537601","1727.57","1.32e-6","6.00e-8","-2.14","-","46.86","1e-8","0","bin761.log"
"Mar 10 2023","2460013.9999537035","700142401","785.01","7.73e-7","5.30e-8","-2.14","-","47.61","1e-8","0","bin762.log"
"Mar 17 2023","2460020.9999537035","700747201","392.52","5.81e-7","5.30e-8","-2.14","-","48.95","1e-8","0","bin763.log"
"Mar 24 2023","2460027.9999537035","701352001","441.29","6.10e-7","5.50e-8","-2.14","-","50.92","1e-8","0","bin764.log"
"Mar 31 2023","2460034.9999537035","701956801","908.79","8.96e-7","5.90e-8","-2.14","-","53.55","1e-8","0","bin765.log"
"Apr 07 2023","2460041.9999537035","702561601","279.14","4.62e-7","4.70e-8","-2.14","-","56.81","1e-8","0","bin766.log"
"Apr 14 2023","2460048.9999537035","703166401","139.07","2.60e-7","3.70e-8","-2.14","-","60.69","1e-8","0","bin767.log"
"Apr 21 2023","2460055.9999537035","703771201","133.71","2.57e-7","3.70e-8","-2.14","-","65.13","1e-8","0","bin768.log"
"Apr 28 2023","2460062.9999537035","704376001","101.42","2.09e-7","3.40e-8","-2.14","-","70.09","1e-8","0","bin769.log"
"May 05 2023","2460069.9999537035","704980801","286.98","3.24e-7","3.30e-8","-2.14","-","75.50","1e-8","0","bin770.log"
"May 12 2023","2460076.9999537035","705585601","283.39","3.64e-7","3.80e-8","-2.14","-","81.31","1e-8","0","bin771.log"
"May 19 2023","2460083.9999537035","706190401","335.53","5.26e-7","4.90e-8","-2.14","-","87.46","1e-8","0","bin772.log"
"May 26 2023","2460090.9999537035","706795201","466.75","5.69e-7","4.70e-8","-2.14","-","93.89","1e-8","0","bin773.log"
"Jun 02 2023","2460097.9999537035","707400001","460.04","5.32e-7","4.70e-8","-2.14","-","100.54","1e-8","0","bin774.log"
"Jun 09 2023","2460104.9999537035","708004801","495.42","5.44e-7","4.50e-8","-2.14","-","107.35","1e-8","0","bin775.log"
"Jun 16 2023","2460111.9999537035","708609601","572.96","5.34e-7","4.00e-8","-2.14","-","114.25","1e-8","0","bin776.log"
"Jun 23 2023","2460118.9999537035","709214401","382.45","3.69e-7","3.10e-8","-2.14","-","121.15","1e-8","0","bin777.log"
"Jun 30 2023","2460125.9999537035","709819201","350.77","3.51e-7","3.30e-8","-2.14","-","127.95","1e-8","0","bin778.log"
"Jul 07 2023","2460132.9999537035","710424001","261.39","4.55e-7","4.90e-8","-2.14","-","134.56","1e-8","0","bin779.log"
"Jul 14 2023","2460139.9999537035","711028801","522.3","6.59e-7","5.10e-8","-2.14","-","140.80","1e-8","0","bin780.log"
"Jul 21 2023","2460146.9999537035","711633601","564.68","6.49e-7","5.10e-8","-2.14","-","146.45","1e-8","0","bin781.log"
"Jul 28 2023","2460153.9999537035","712238401","449.75","4.49e-7","3.70e-8","-2.14","-","151.17","1e-8","0","bin782.log"
"Aug 04 2023","2460160.9999537035","712843201","210.88","2.93e-7","3.20e-8","-2.14","-","154.44","1e-8","0","bin783.log"
"Aug 11 2023","2460167.9999537035","713448001","486.08","4.67e-7","3.70e-8","-2.14","-","155.75","1e-8","0","bin784.log"
"Aug 18 2023","2460174.9999537035","714052801","610.67","7.05e-7","5.30e-8","-2.14","-","154.82","1e-8","0","bin785.log"
"Aug 25 2023","2460181.9999537035","714657601","419.99","5.72e-7","5.00e-8","-2.14","-","151.95","1e-8","0","bin786.log"
"Sep 01 2023","2460188.9999537035","715262401","318.83","5.06e-7","5.20e-8","-2.14","-","147.68","1e-8","0","bin787.log"
"Sep 08 2023","2460195.9999537035","715867201","459","5.76e-7","4.90e-8","-2.14","-","142.53","1e-8","0","bin788.log"
"Sep 15 2023","2460202.9999537035","716472001","617.3","6.33e-7","4.70e-8","-2.14","-","136.85","1e-8","0","bin789.log"
"Sep 22 2023","2460209.9999537035","717076801","234.46","3.47e-7","3.80e-8","-2.14","-","130.86","1e-8","0","bin790.log"
"Sep 29 2023","2460216.9999537035","717681601","70.42","2.32e-7","4.40e-8","-2.14","-","124.69","1e-8","0","bin791.log"
"Oct 06 2023","2460223.9999537035","718286401","382.92","5.76e-7","5.20e-8","-2.14","-","118.43","1e-8","0","bin792.log"
"Oct 13 2023","2460230.9999537035","718891201","234.43","5.11e-7","5.80e-8","-2.14","-","112.15","1e-8","0","bin793.log"
"Oct 20 2023","2460237.9999537035","719496001","198.89","4.61e-7","5.50e-8","-2.14","-","105.91","1e-8","0","bin794.log"
"Oct 27 2023","2460244.9999537035","720100801","95.11","2.12e-7","3.40e-8","-2.14","-","99.74","1e-8","0","bin795.log"
"Nov 03 2023","2460251.9999537035","720705601","53.81","1.61e-7","3.30e-8","-2.14","-","93.72","1e-8","0","bin796.log"
"Nov 10 2023","2460258.9999537035","721310401","26.02","1.04e-7","3.02e-8","-2.14","-","87.90","1e-8","0","bin797.log"
"Nov 24 2023","2460272.9999537035","722520001","128.96","2.28e-7","3.50e-8","-2.14","-","77.11","1e-8","0","bin799.log"
"Dec 01 2023","2460279.9999537035","723124801","131.59","2.28e-7","3.00e-8","-2.14","-","72.26","1e-8","0","bin800.log"
"Dec 08 2023","2460286.9999537035","723729601","133.52","2.33e-7","3.30e-8","-2.14","-","67.87","1e-8","0","bin801.log"
"Dec 15 2023","2460293.9999537035","724334401","81.02","1.73e-7","3.40e-8","-2.14","-","63.95","1e-8","0","bin802.log"
"Dec 22 2023","2460300.9999537035","724939201","741.75","6.80e-7","4.90e-8","-2.14","-","60.53","1e-8","0","bin803.log"
"Dec 29 2023","2460307.9999537035","725544001","363.47","4.95e-7","4.90e-8","-2.14","-","57.60","1e-8","0","bin804.log"
"Jan 05 2024","2460314.9999537035","726148801","128.72","2.29e-7","3.20e-8","-2.14","-","55.12","1e-8","0","bin805.log"
"Jan 12 2024","2460321.9999537035","726753601","79.79","1.49e-7","2.60e-8","-2.14","-","53.02","1e-8","0","bin806.log"
"Jan 26 2024","2460335.9999537035","727963201","35.88","1.02e-7","2.81e-8","-2.14","-","49.78","1e-8","0","bin808.log"
"Feb 02 2024","2460342.9999537035","728568001","81.15","2.06e-7","3.70e-8","-2.14","-","48.56","1e-8","0","bin809.log"
"Feb 09 2024","2460349.9999537035","729172801","107.41","2.05e-7","3.30e-8","-2.14","-","47.60","1e-8","0","bin810.log"
"Feb 16 2024","2460356.9999537035","729777601","70.51","1.81e-7","3.50e-8","-2.14","-","46.95","1e-8","0","bin811.log"
"Feb 23 2024","2460363.9999537035","730382401","108.66","1.70e-7","2.50e-8","-2.14","-","46.65","1e-8","0","bin812.log"
"Mar 01 2024","2460370.9999537035","730987201","141.34","2.31e-7","3.00e-8","-2.14","-","46.78","1e-8","0","bin813.log"
"Mar 08 2024","2460377.9999537035","731592001","100.28","2.52e-7","3.90e-8","-2.14","-","47.43","1e-8","0","bin814.log"
"Mar 15 2024","2460384.9999537035","732196801","72.38","1.85e-7","3.30e-8","-2.14","-","48.66","1e-8","0","bin815.log"
"Mar 22 2024","2460391.9999537035","732801601","41.41","1.93e-7","4.90e-8","-2.14","-","50.52","1e-8","0","bin816.log"
"Mar 29 2024","2460398.9999537035","733406401","118.29","2.70e-7","3.90e-8","-2.14","-","53.04","1e-8","0","bin817.log"
"Apr 05 2024","2460405.9999537035","734011201","132.35","2.74e-7","4.00e-8","-2.14","-","56.19","1e-8","0","bin818.log"
"Apr 12 2024","2460412.9999537035","734616001","37.7","1.52e-7","3.40e-8","-2.14","-","59.96","1e-8","0","bin819.log"
"Apr 19 2024","2460419.9999537035","735220801","80.1","2.19e-7","4.00e-8","-2.14","-","64.31","1e-8","0","bin820.log"
"Apr 26 2024","2460426.9999537035","735825601","46.53","1.38e-7","3.20e-8","-2.14","-","69.17","1e-8","0","bin821.log"
"May 03 2024","2460433.9999537035","736430401","12.59","5.80e-8","2.29e-8","-2.14","-","74.51","1e-8","0","bin822.log"
"May 10 2024","2460440.9999537035","737035201","199.13","2.54e-7","3.20e-8","-2.14","-","80.25","1e-8","0","bin823.log"
"May 17 2024","2460447.9999537035","737640001","139.09","2.78e-7","4.00e-8","-2.14","-","86.34","1e-8","0","bin824.log"
"May 24 2024","2460454.9999537035","738244801","419.27","5.94e-7","5.00e-8","-2.14","-","92.73","1e-8","0","bin825.log"
"May 31 2024","2460461.9999537035","738849601","129.6","2.46e-7","3.60e-8","-2.14","-","99.35","1e-8","0","bin826.log"
"Jun 07 2024","2460468.9999537035","739454401","153.37","2.80e-7","3.80e-8","-2.14","-","106.14","1e-8","0","bin827.log"
"Jun 14 2024","2460475.9999537035","740059201","203.62","2.98e-7","3.40e-8","-2.14","-","113.02","1e-8","0","bin828.log"
"Jun 21 2024","2460482.9999537035","740664001","113.36","1.77e-7","2.50e-8","-2.14","-","119.93","1e-8","0","bin829.log"
"Jun 28 2024","2460489.9999537035","741268801","212.13","2.52e-7","2.70e-8","-2.14","-","126.76","1e-8","0","bin830.log"
"Jul 05 2024","2460496.9999537035","741873601","80.04","1.85e-7","3.40e-8","-2.14","-","133.41","1e-8","0","bin831.log"
"Jul 12 2024","2460503.9999537035","742478401","214.27","4.10e-7","4.60e-8","-2.14","-","139.73","1e-8","0","bin832.log"
"Jul 19 2024","2460510.9999537035","743083201","132.38","2.50e-7","3.60e-8","-2.14","-","145.51","1e-8","0","bin833.log"
"Jul 26 2024","2460517.9999537035","743688001","89.97","1.85e-7","3.30e-8","-2.14","-","150.42","1e-8","0","bin834.log"
"Aug 02 2024","2460524.9999537035","744292801","197.06","2.72e-7","3.30e-8","-2.14","-","153.99","1e-8","0","bin835.log"
"Aug 09 2024","2460531.9999537035","744897601","82.07","1.42e-7","2.50e-8","-2.14","-","155.68","1e-8","0","bin836.log"
"Aug 16 2024","2460538.9999537035","745502401","52.55","1.13e-7","2.49e-8","-2.14","-","155.14","1e-8","0","bin837.log"
"Aug 23 2024","2460545.9999537035","746107201","30.54","1.25e-7","3.14e-8","-2.14","-","152.57","1e-8","0","bin838.log"
"Aug 30 2024","2460552.9999537035","746712001","350.09","5.29e-7","5.10e-8","-2.14","-","148.51","1e-8","0","bin839.log"
"Sep 06 2024","2460559.9999537035","747316801","1227.2","1.18e-6","7.00e-8","-2.14","-","143.49","1e-8","0","bin840.log"
"Sep 13 2024","2460566.9999537035","747921601","1756.64","1.59e-6","8.00e-8","-2.14","-","137.89","1e-8","0","bin841.log"
"Sep 20 2024","2460573.9999537035","748526401","1574.11","1.05e-6","5.00e-8","-2.14","-","131.94","1e-8","0","bin842.log"
"Sep 27 2024","2460580.9999537035","749131201","227.22","4.31e-7","5.30e-8","-2.14","-","125.80","1e-8","0","bin843.log"
"Oct 04 2024","2460587.9999537035","749736001","6826.55","4.05e-6","1.10e-7","-2.14","-","119.55","1e-8","0","bin844.log"
"Oct 11 2024","2460594.9999537035","750340801","1982.16","1.99e-6","9.00e-8","-2.14","-","113.27","1e-8","0","bin845.log"
"Oct 18 2024","2460601.9999537035","750945601","343.76","7.20e-7","6.80e-8","-2.14","-","107.01","1e-8","0","bin846.log"
"Oct 25 2024","2460608.9999537035","751550401","866.82","8.77e-7","5.70e-8","-2.14","-","100.83","1e-8","0","bin847.log"
"Nov 01 2024","2460615.9999537035","752155201","604.31","6.65e-7","5.00e-8","-2.14","-","94.78","1e-8","0","bin848.log"
"Nov 08 2024","2460622.9999537035","752760001","734.67","8.72e-7","6.00e-8","-2.14","-","88.92","1e-8","0","bin849.log"
"Nov 15 2024","2460629.9999537035","753364801","331.13","4.99e-7","5.10e-8","-2.14","-","83.30","1e-8","0","bin850.log"
"Nov 22 2024","2460636.9999537035","753969601","452.53","6.05e-7","4.90e-8","-2.14","-","78.01","1e-8","0","bin851.log"
"Nov 29 2024","2460643.9999537035","754574401","722.4","5.94e-7","4.00e-8","-2.14","-","73.09","1e-8","0","bin852.log"
"Dec 06 2024","2460650.9999537035","755179201","547.03","5.64e-7","4.30e-8","-2.14","-","68.61","1e-8","0","bin853.log"
"Dec 13 2024","2460657.9999537035","755784001","457.48","6.83e-7","5.80e-8","-2.14","-","64.61","1e-8","0","bin854.log"
